"03;047;3200;PREVADIES- CAMPI IDF;152;002"
"03;047;5100;U.T.I.M. (PROF. INDUST. COMM. ILE DE France);154;002"
"03;050;1100;R.A.M (ILE DE FRANCE);155;002"
"03;050;1300;R.A.M (PROF. ARTIS. ILE DE France);155;002"
"03;050;2100;LA MUTUELLE BLEUE (PROF. ARTIS. ILE DE France);157;002"
"03;050;3100;AVENIR SANTE MUTUELLE;158;002"
"03;050;3200;PREVADIES-CAMPI IDF;159;002"
"03;050;5200;U.T.I.M. (PROF. ARTIS. ILE DE France);160;002"
"03;053;1100;R.A.M (DES PROFESSIONS LIBERALES);165;001"
"03;053;1300;R.A.M (DES PROFESSIONS LIBERALES);165;001"
"03;053;1900;R.A.M (DES PROFESSIONS LIBERALES);165;001"
"03;053;3200;HARMONIE MUTUELLE;168;001"
"03;054;1100;R.A.M (DES PROFESSIONS LIBERALES);165;001"
"03;054;1300;R.A.M (PROF. LIB. DE PROVINCES);165;001"
"03;054;1900;R.A.M (PROF. LIB. DE PROVINCES);165;001"
"03;054;6200;HARMONIE MUTUELLE;168;001"
"03;054;6400;MUT EST;169;001"
"03;055;1100;R.A.M. (SECTION AUTONOME BATELLERIE);170;002"
"03;055;1300;R.A.M (SECTION AUTONOME BATELLERIE);170;002"
"03;057;1100;R.A.M. (CORSE);172;002"
"03;058;6800;R.A.M de GUYANE (ANTILLES GUYANE);175;002"
"03;058;7800;R.A.M. de GUADELOUPE (ANTILLES GUYANE);176;002"
"03;058;8800;R.A.M. de MARTINIQUE (ANTILLES GUYANE);177;002"
"03;059;1100;R.A.M. (REUNION);178;001"
"04;110;0000;Caisse de Prevoyance;110;001"
"04;120;0000;Caisse des Cadres superieurs;110;001"
"04;220;0000;Caisse Maladie d Alsace Lorraine;110;001"
"04;400;0000;Regime des Subsistants;110;001"
"05;051;0000;Caisse de Coordination aux Assurances Sociales (CCAS);051;001"
"07;225;0000;Regime minier de securite sociale;225;022"
"08;756;0100;CNMSS Affilies;756;050"
"08;758;0200;CNMSS Personnel;758;050"
"10;980;2101;Caisse de Ret.et Prev. Clercs et Emp. Notaires;980;004"
"14;100;0000;Fonds de Securite Sociale de l Assemblee Nationale;100;001"
"15;751;0000;Senat;751;001"
"90;100;0000;Caisse d assurance Vieillesse Invalidite et Maladie des cultes;100;004"
"91;011;0506;MGEN AIN;011;007"
"91;021;0506;MGEN AISNE;021;007"
"91;031;0506;MGEN ALLIER;031;007"
"91;041;0506;MGEN ALPES DE HAUTE PROVENCE;041;007"
"91;051;0506;MGEN HAUTES ALPES;051;007"
"91;061;0506;MGEN ALPES MARITIMES;061;007"
"91;072;0506;MGEN ARDECHE;072;007"
"91;081;0506;MGEN ARDENNES;081;007"
"91;091;0506;MGEN ARIEGE;091;007"
"91;101;0506;MGEN AUBE;101;007"
"91;111;0506;MGEN AUDE;111;007"
"91;121;0506;MGEN AVEYRON;121;007"
"91;131;0506;MGEN BOUCHES DU RHONE;131;007"
"91;141;0506;MGEN CALVADOS;141;007"
"91;151;0506;MGEN CANTAL;151;007"
"91;161;0506;MGEN CHARENTE;161;007"
"91;171;0506;MGEN CHARENTE MARITIME;171;007"
"91;181;0506;MGEN CHER;181;007"
"91;191;0506;MGEN CORREZE;191;007"
"91;201;0506;MGEN CORSE DU SUD;201;007"
"91;202;0506;MGEN HAUTE CORSE;202;007"
"91;211;0506;MGEN COTE D OR;211;007"
"91;221;0506;MGEN COTES D ARMOR;221;007"
"91;231;0506;MGEN CREUSE;231;007"
"91;241;0506;MGEN DORDOGNE;241;007"
"91;251;0506;MGEN DOUBS;251;007"
"91;261;0506;MGEN DROME;261;007"
"91;271;0506;MGEN EURE;271;007"
"91;281;0506;MGEN EURE ET LOIR;281;007"
"91;291;0506;MGEN FINISTERE;291;007"
"91;301;0506;MGEN GARD;301;007"
"91;311;0506;MGEN HAUTE GARONNE;311;007"
"91;321;0506;MGEN GERS;321;007"
"91;331;0506;MGEN GIRONDE;331;007"
"91;342;0506;MGEN HERAULT;342;007"
"91;351;0506;MGEN ILLE ET VILAINE;351;007"
"91;361;0506;MGEN INDRE;361;007"
"91;371;0506;MGEN INDRE ET LOIRE;371;007"
"91;381;0506;MGEN ISERE;381;007"
"91;391;0506;MGEN JURA;391;007"
"91;401;0506;MGEN LANDES;401;007"
"91;411;0506;MGEN LOIR ET CHER;411;007"
